Price,Close,High,Low,Open,Volume,MA20,MA50,Daily_Return,Volatility_20d,RSI_14,BB_Upper,BB_Lower,BB_Width,Trend_Signal
Ticker,BNP.PA,BNP.PA,BNP.PA,BNP.PA,BNP.PA,,,,,,,,,
Date,,,,,,,,,,,,,,
2025-11-18,64.7696304321289,65.7991048303252,64.37143303074217,65.4300497880686,3245412,,,,,,,,,NEUTRE ➡️
2025-11-19,65.13867950439453,65.4203296725542,63.97323717588008,64.87645757387435,2342031,,,0.005697872132408577,,,,,,NEUTRE ➡️
2025-11-20,68.00373077392578,69.44111658733091,68.00373077392578,68.95551437343349,5282670,,,0.0439838708940663,,,,,,NEUTRE ➡️
2025-11-21,68.44078063964844,68.44078063964844,66.6926096181917,66.81887094233709,3303109,,,0.006426851302844039,,,,,,NEUTRE ➡️
2025-11-24,68.39221954345703,69.47997125781724,68.25625150537479,68.88753591630079,3883575,,,-0.0007095345163738997,,,,,,NEUTRE ➡️
2025-11-25,69.70333862304688,70.16952000932919,68.03287322898117,68.42134907289771,3335567,,,0.019170588238575093,,,,,,NEUTRE ➡️
2025-11-26,70.25692749023438,70.82994197802738,69.51881743130724,69.8587375123529,2653974,,,0.007942071041694199,,,,,,NEUTRE ➡️
2025-11-27,71.27669525146484,71.39324245501575,70.25692759707506,70.38318892001405,2130568,,,0.014514835727369668,,,,,,NEUTRE ➡️
2025-11-28,71.56806182861328,71.84971202219712,70.94649154267043,71.01447556114223,2643969,,,0.004087823882974462,,,,,,NEUTRE ➡️
2025-12-01,71.32525634765625,72.33530985304614,71.29612140004818,71.56805745732588,2626864,,,-0.00339265134129918,,,,,,NEUTRE ➡️
2025-12-02,72.91802978515625,72.93745061332832,71.52920716524976,71.52920716524976,3159346,,,0.02233112811731708,,,,,,NEUTRE ➡️
2025-12-03,72.11193084716797,73.2093892147904,72.04394683164627,72.86946913718187,2835770,,,-0.011054864487745397,,,,,,NEUTRE ➡️
2025-12-04,73.51046752929688,73.7435545236511,72.58781885173727,72.83061996535264,3038154,,,0.019393970813136763,,,,,,NEUTRE ➡️
2025-12-05,73.21910095214844,74.43310648247284,73.21910095214844,73.81153624372288,2167322,,,-0.003963606639181272,,,,,,NEUTRE ➡️
2025-12-08,74.21944427490234,74.32627736003464,73.25795391841378,73.38420783279643,2442558,,,0.013662327312754963,,88.6417126313425,,,,NEUTRE ➡️
2025-12-09,75.30719757080078,75.64711766273926,74.53994512916691,74.68562728562691,3069994,,,0.014655907310077598,,89.27226524885054,,,,NEUTRE ➡️
2025-12-10,74.7924575805664,75.4431627907968,74.70504532607316,75.00612374743656,2511250,,,-0.006835203099284648,,82.03477479475411,,,,NEUTRE ➡️
2025-12-11,76.40465545654297,76.64745657906386,74.68562676936409,74.70504759889678,3579181,,,0.021555621089732302,,83.82831524236624,,,,NEUTRE ➡️
2025-12-12,75.84135437011719,77.95858043523837,75.84135437011719,77.18162129620349,2804777,,,-0.007372601617792407,,80.31613611961356,,,,NEUTRE ➡️
2025-12-15,76.80284881591797,77.16218971614566,76.29781835819527,76.29781835819527,2338526,71.70014038085938,,0.012677706691636148,,79.73957058293006,78.72188999239266,64.6783907693261,0.19586431976938676,NEUTRE ➡️
2025-12-16,76.58918762207031,77.6769393318255,76.54062443308838,77.1427738918336,2830574,72.29111824035644,,-0.002781943601594339,0.2117884159541687,77.30315315493132,78.82981784232298,65.7524186383899,0.18089911350454999,NEUTRE ➡️
2025-12-17,77.77405548095703,77.84203949724606,76.80285101414098,76.9193908079496,2628188,72.92288703918457,,0.01547043252023328,0.21291172321556792,77.62176159753187,78.97540976527628,66.87036431309286,0.16599789097322576,NEUTRE ➡️
2025-12-18,77.929443359375,78.35677569048711,76.98737385289711,77.03593703950601,3186321,73.41917266845704,,0.0019979397686933353,0.16901787547641833,77.36000866280997,79.40069541456663,67.43764992234745,0.1629417093303592,NEUTRE ➡️
2025-12-19,78.2790756225586,78.74525700950429,77.95857638213978,78.3470596363109,6202498,73.91108741760254,,0.004486523297378753,0.16922841979981967,79.63572918217898,79.78597752350093,68.03619731170416,0.15897182171613491,NEUTRE ➡️
2025-12-22,77.93915557861328,78.52187675520462,77.56038644334383,78.36648789930776,1314995,74.38843421936035,,-0.004342412595472078,0.17183548175899782,73.95734971529832,79.91641693807281,68.86045150064788,0.1486247903111194,NEUTRE ➡️
2025-12-23,78.2887954711914,78.50246164710789,77.48269395648914,78.08484341500812,1609457,74.81770706176758,,0.004486062108094879,0.1653838782993659,80.8139366711476,80.14352323625289,69.49189088728227,0.14236779991368764,NEUTRE ➡️
2025-12-24,78.20137786865234,78.66755925785658,78.08483807862764,78.08483807862764,308092,75.21492958068848,,-0.001116604260072318,0.16700090996766684,76.92297587363808,80.28752495873265,70.1423342026443,0.13488267306299692,NEUTRE ➡️
2025-12-29,77.91002655029297,78.58986673968202,77.78376522247619,78.47332694133095,1514671,75.54659614562988,,-0.0037256545383219652,0.16638033677337793,76.9231106062822,80.39757797174414,70.69561431951561,0.1284235709776549,NEUTRE ➡️
2025-12-30,78.76467895507812,79.03661501394463,77.88088676376198,77.93915665931856,1464283,75.90642700195312,,0.010969735766082067,0.1679342454156856,76.53061860674318,80.57918960127435,71.23366440263189,0.12311902387925593,NEUTRE ➡️
2025-12-31,78.46360778808594,79.0269081429879,78.2208066774939,78.98805907612895,544818,76.2633445739746,,-0.0038224134343758376,0.16822087339498143,70.28714670579109,80.53612549795312,71.99056364999609,0.11205333172436374,NEUTRE ➡️
2026-01-02,79.56106567382812,79.75531100698358,77.99742593801032,78.12368725698683,1682436,76.5954963684082,,0.013986839462011513,0.15906792712817333,78.51338146457536,80.80567093762848,72.38532179918793,0.10993269236014133,NEUTRE ➡️
2026-01-05,79.51251220703125,80.34774863960226,78.77439473900762,80.12436835241148,1649193,76.96552543640136,,-0.0006102666723435402,0.14963529166994366,72.8572374453052,80.80067172296955,73.13037914983317,0.09965880866329618,NEUTRE ➡️
