Price,Close,High,Low,Open,Volume,MA20,MA50,Daily_Return,Volatility_20d,RSI_14,BB_Upper,BB_Lower,BB_Width,Trend_Signal
Ticker,ADP.PA,ADP.PA,ADP.PA,ADP.PA,ADP.PA,,,,,,,,,
Date,,,,,,,,,,,,,,
2026-01-13,110.19999694824219,113.0,110.19999694824219,112.80000305175781,97143,116.3849998474121,,-0.03839442918380587,0.47861913574247,44.578301070781514,131.16682154779588,101.60317814702833,0.254015925072194,NEUTRE ➡️
2026-01-14,109.5,110.5999984741211,108.69999694824219,110.19999694824219,98989,115.26999969482422,,-0.006352059597342419,0.4727584685043471,43.27484127727733,128.4313633501175,102.10863603953096,0.2283571387201839,NEUTRE ➡️
2026-01-15,109.5,110.0,108.5999984741211,109.69999694824219,60018,114.19499969482422,,0.0,0.4737089133676232,42.60354762459392,125.29786399947048,103.09213539017796,0.19445447408936745,NEUTRE ➡️
2026-01-16,109.30000305175781,110.69999694824219,108.5,109.69999694824219,71881,113.18499984741212,,-0.0018264561483304353,0.4741374668565592,42.85715583231305,121.82840979651077,104.54158989831346,0.1527306614966838,NEUTRE ➡️
2026-01-19,108.19999694824219,109.69999694824219,106.69999694824219,107.30000305175781,115298,112.15499954223633,,-0.010064099476691957,0.47408915396969165,41.860454800708645,117.06834249498094,107.24165658949171,0.08761701168558791,NEUTRE ➡️
2026-01-20,107.69999694824219,107.69999694824219,106.4000015258789,107.69999694824219,66161,111.88999938964844,,-0.00462107221906094,0.2048480310260102,38.23529411764706,117.16951254174566,106.61048623755121,0.0943697056197439,NEUTRE ➡️
2026-01-21,107.69999694824219,108.80000305175781,106.69999694824219,106.69999694824219,38794,111.67499923706055,,0.0,0.20351058444394782,38.92214501967424,117.27607995697997,106.07391851714112,0.1003103784765578,NEUTRE ➡️
2026-01-22,111.0,111.19999694824219,108.9000015258789,109.4000015258789,64518,111.63499908447265,,0.03064069772763056,0.23397347314490907,47.959176523893234,117.24374221452284,106.02625595442247,0.1004835970089654,NEUTRE ➡️
2026-01-23,109.4000015258789,109.4000015258789,107.5,109.30000305175781,60190,111.5049991607666,,-0.014414400667757565,0.23910857601384977,44.76191202799479,117.19801402082498,105.81198430070822,0.10211228021893909,NEUTRE ➡️
2026-01-26,109.4000015258789,109.80000305175781,108.9000015258789,109.80000305175781,27556,111.38999938964844,,0.0,0.23905798393711247,36.263733960452896,117.15884454259368,105.62115423670319,0.10357922945605744,NEUTRE ➡️
2026-01-27,110.0999984741211,110.0999984741211,108.5999984741211,109.5,47438,111.34499931335449,,0.006398509492493876,0.23953610824368632,34.831452487076106,117.14063253509435,105.54936609161463,0.1041022633702553,NEUTRE ➡️
2026-01-28,110.19999694824219,110.5,109.0999984741211,110.0,43983,111.26999931335449,,0.000908251367002455,0.2383252888331923,26.114645038705817,117.08507931352423,105.45491931318475,0.10452197422583834,NEUTRE ➡️
