Price,Close,High,Low,Open,Volume,MA20,MA50,Daily_Return,Volatility_20d,RSI_14,BB_Upper,BB_Lower,BB_Width,Trend_Signal
Ticker,MCO,MCO,MCO,MCO,MCO,,,,,,,,,
Date,,,,,,,,,,,,,,
2026-01-27,516.5184326171875,523.5464336724854,515.9908662162474,521.3365240634797,727800,523.8082778930664,,-0.012466351470126313,0.28817973364748645,38.306383613698316,544.2984779414969,503.3180778446358,0.07823549536425446,NEUTRE ➡️
2026-01-28,514.2786865234375,518.8777439410137,511.5511138546681,514.3683053795017,726600,523.6868301391602,,-0.00433623652577364,0.2885283804585443,37.80855635472254,544.3820037458717,502.99165653244876,0.07903644856301652,NEUTRE ➡️
2026-01-29,513.1139526367188,518.9274512774372,507.2506319930594,515.1148528816566,904600,523.6718978881836,503.41107177734375,-0.002264791283870693,0.28770614698697866,37.256868613871525,544.3986917679244,502.9451040084427,0.07915946593019794,HAUSSIER 📈
2026-01-30,513.2234497070312,516.5383749660235,507.6786859795,510.6850186068381,662100,523.9063293457032,504.2945538330078,0.0002133971796125511,0.2854528947844672,36.91938993031229,544.0089069422552,503.80375174915116,0.07674111370884847,HAUSSIER 📈
2026-02-02,514.7067260742188,518.9076327006971,510.96375660866903,513.8108413139835,806200,524.8057342529297,505.2466467285156,0.0028901180724190123,0.27121425569371455,34.77168140495483,541.0202354426157,508.5912330632437,0.06179239338063872,HAUSSIER 📈
2026-02-03,468.9151611328125,500.4316797686401,467.50161366995934,500.4316797686401,2247700,522.0268829345703,505.2292596435547,-0.08896632319275988,0.3612734690248649,19.62711789267128,551.8263541099628,492.22741175917776,0.11416833940763753,HAUSSIER 📈
2026-02-04,459.1197814941406,465.47087210795644,448.10990799507124,465.3115935846223,3180400,518.458625793457,504.9829803466797,-0.02088944962881567,0.3596055826438802,17.168790253907034,559.1090121014538,477.80823948546026,0.15681246018728995,HAUSSIER 📈
2026-02-05,455.6257019042969,469.76132884712234,440.69368235811197,463.72879538080537,2568500,514.7883361816406,504.54597045898436,-0.007610387813116515,0.35926608262065773,13.995720765820678,563.8123395846607,465.76433277862054,0.1904627589919682,HAUSSIER 📈
2026-02-06,450.4393005371094,463.46003884318975,445.4818893955495,459.38857841445287,1836500,510.8721664428711,504.0231506347656,-0.011383030732267319,0.35865846597660467,13.460832122188151,567.1697110984777,454.57462178726445,0.22039777601351146,HAUSSIER 📈
2026-02-09,447.4330139160156,454.27187437950215,444.0782915361675,449.99137402845565,1887900,506.7837829589844,503.30243225097655,-0.006674121502073693,0.35727016518599675,15.972834603891798,569.0379449079308,444.529621010038,0.24568332311448413,HAUSSIER 📈
