Price,Close,High,Low,Open,Volume,MA20,MA50,Daily_Return,Volatility_20d,RSI_14,BB_Upper,BB_Lower,BB_Width,Trend_Signal
Ticker,DANOY,DANOY,DANOY,DANOY,DANOY,,,,,,,,,
Date,,,,,,,,,,,,,,
2025-11-17,17.56083869934082,17.63815657222264,17.56083869934082,17.609161678615646,287900,,,,,,,,,NEUTRE ➡️
2025-11-18,17.512516021728516,17.541509072431435,17.444861268813472,17.512516021728516,227200,,,-0.0027517294839749518,,,,,,NEUTRE ➡️
2025-11-19,17.39653778076172,17.51251551039766,17.319219908805582,17.502850545977708,165000,,,-0.006622591569532155,,,,,,NEUTRE ➡️
2025-11-20,17.232236862182617,17.348214590403536,17.222571897880584,17.319219697497445,260100,,,-0.009444460768555762,,,,,,NEUTRE ➡️
2025-11-21,17.47385597229004,17.55117384566021,17.36754320512974,17.36754320512974,793900,,,0.014021343371717121,,,,,,NEUTRE ➡️
2025-11-24,17.24190330505371,17.309556217566012,17.17425039254141,17.251568270184556,238200,,,-0.01327426914838703,,,,,,NEUTRE ➡️
2025-11-25,17.328886032104492,17.415868874297605,17.299891136905586,17.299891136905586,413700,,,0.005044844847568841,,,,,,NEUTRE ➡️
2025-11-26,17.348215103149414,17.415868011859736,17.241902336088334,17.290225315623275,389000,,,0.0011154249043541231,,,,,,NEUTRE ➡️
2025-11-28,17.270896911621094,17.30955492585604,17.135589253290096,17.241902018392278,234500,,,-0.004456838416436515,,,,,,NEUTRE ➡️
2025-12-01,17.328886032104492,17.502851716490717,17.270898085110282,17.45452689115921,309000,,,0.003357620671360584,,,,,,NEUTRE ➡️
2025-12-02,17.24190330505371,17.261233235315398,17.08726754976742,17.145255497148877,184300,,,-0.005019522137177934,,,,,,NEUTRE ➡️
2025-12-03,17.24190330505371,17.39653906034,17.232238339922866,17.309556217566012,225500,,,0.0,,,,,,NEUTRE ➡️
2025-12-04,17.135589599609375,17.29022534648138,17.07760165538325,17.261232296070073,213100,,,-0.006166007520363226,,,,,,NEUTRE ➡️
2025-12-05,17.116260528564453,17.24190323132455,17.08726747669951,17.212908336056003,138900,,,-0.0011280073517495603,,,,,,NEUTRE ➡️
2025-12-08,17.125925064086914,17.18391485316946,17.02927910242312,17.10659697779629,149300,,,0.0005646405946164723,,32.824438980885574,,,,NEUTRE ➡️
2025-12-09,16.990619659423828,17.13559044887587,16.96162476417198,17.11626051870797,182000,,,-0.007900618749455024,,30.714297796999134,,,,NEUTRE ➡️
2025-12-10,16.971288681030273,17.029278467952253,16.835982865019297,16.971288681030273,211800,,,-0.0011377441659600196,,33.07692891570838,,,,NEUTRE ➡️
2025-12-11,17.16458511352539,17.232238024800537,17.077602272342038,17.077602272342038,165900,,,0.011389614314390561,,47.36848353011528,,,,NEUTRE ➡️
2025-12-12,17.290225982666016,17.30955591258713,17.212908106385143,17.232238036306256,257400,,,0.007319773143926511,,42.148776505779445,,,,NEUTRE ➡️
2025-12-15,17.522178649902344,17.638156379660657,17.435197656837957,17.483520635585226,198900,17.274762630462646,,0.013415247867139879,,61.98336054384045,17.606336644705284,16.94318861622001,0.03838825705864498,NEUTRE ➡️
2025-12-16,17.464191436767578,17.6574870466438,17.435198385668635,17.6574870466438,155900,17.269930267333983,,-0.00330936091301004,0.11928234806773234,55.93215803478397,17.586423561078455,16.95343697358951,0.036652527120288124,NEUTRE ➡️
2025-12-17,17.609161376953125,17.686479248510413,17.493185491318922,17.493185491318922,155300,17.274762535095213,,0.00830098208156027,0.12261237449585498,60.30527681152652,17.609288406943012,16.940236663247415,0.03873001103988313,NEUTRE ➡️
