Price,Close,High,Low,Open,Volume,MA20,MA50,Daily_Return,Volatility_20d,RSI_14,BB_Upper,BB_Lower,BB_Width,Trend_Signal
Ticker,NESN.SW,NESN.SW,NESN.SW,NESN.SW,NESN.SW,,,,,,,,,
Date,,,,,,,,,,,,,,
2025-11-18,76.15058898925781,76.37156185886496,75.89117713178427,76.23705472168952,2956249,,,,,,,,,NEUTRE ➡️
2025-11-19,76.30430603027344,77.00567093627728,76.17940864376382,76.33312794023034,2346288,,,0.0020185929361269395,,,,,,NEUTRE ➡️
2025-11-20,76.12176513671875,76.46763538771225,75.75666806219328,76.43881347763688,3348517,,,-0.002392275129037502,,,,,,NEUTRE ➡️
2025-11-21,77.6013412475586,78.10094544063236,76.29470160665437,76.51567446390374,3844180,,,0.019436965343387014,,,,,,NEUTRE ➡️
2025-11-24,77.38037109375,78.1778114831891,77.28429561636808,77.66859752589573,10184818,,,-0.002847504311860649,,,,,,NEUTRE ➡️
2025-11-25,76.79429626464844,77.72624372912159,76.3139115782263,77.43800998523285,3247922,,,-0.0075739469947940785,,,,,,NEUTRE ➡️
2025-11-26,76.4580307006836,76.65979139530901,75.71823415696824,76.46763311703089,3642647,,,-0.004378783064903802,,,,,,NEUTRE ➡️
2025-11-27,76.7846908569336,76.82312251362943,76.26587448667321,76.76547869363017,1340255,,,0.0042724113249634765,,,,,,NEUTRE ➡️
2025-11-28,76.69822692871094,76.9864533655672,76.34273959349012,76.57332220899296,2898166,,,-0.0011260568644309021,,,,,,NEUTRE ➡️
2025-12-01,76.91919708251953,77.05370421432302,76.37155880872278,76.69822422173762,2535275,,,0.0028810334039921504,,,,,,NEUTRE ➡️
2025-12-02,75.90078735351562,77.41880485980737,75.22825166343158,77.32272937980811,3580640,,,-0.013239994274918732,,,,,,NEUTRE ➡️
2025-12-03,75.43961334228516,76.18901966413807,75.4107914318464,75.70863494325471,2993372,,,-0.006076010899366602,,,,,,NEUTRE ➡️
2025-12-04,76.16018676757812,76.40037911648949,74.94001286034742,74.94001286034742,2721372,,,0.009551658516906425,,,,,,NEUTRE ➡️
2025-12-05,75.72784423828125,76.15058512227371,75.58372736145756,75.95842684314584,2675842,,,-0.005676752482452252,,,,,,NEUTRE ➡️
2025-12-08,75.25707244873047,76.11215666908528,74.79589988950727,75.40118933161828,3416760,,,-0.006216627375123407,,43.328491270044715,,,,NEUTRE ➡️
2025-12-09,74.89197540283203,75.33393579858361,74.2770835436418,74.94001680717999,3421619,,,-0.004851332027925537,,39.7774098744134,,,,NEUTRE ➡️
2025-12-10,74.7574691772461,74.89197631495156,74.22905037342866,74.64218153354955,3079221,,,-0.001796003174738714,,40.05594265599715,,,,NEUTRE ➡️
2025-12-11,74.86315155029297,75.15138530872555,74.36355467644398,74.75746632754029,3656434,,,0.0014136697538049692,,25.043668365189916,,,,NEUTRE ➡️
2025-12-12,74.89197540283203,75.22825057308943,74.3731663523377,74.59413922012433,2977016,,,0.0003850205600774981,,26.497144281862205,,,,NEUTRE ➡️
2025-12-15,75.85274505615234,75.85274505615234,74.92080484802456,75.19942153771802,2677282,76.04778175354004,,0.012828739636689956,,41.69489746064176,77.74185931710748,74.35370418997259,0.04455297773333375,NEUTRE ➡️
